EmployeeID,FundID,FundName,NAV,UnitsHeld,Date
E1691,FND478,Fund_237,174.6,54.62,2025-04-22
E1691,FND168,Fund_344,96.5,99.78,2025-04-22
E1692,FND400,Fund_496,183.19,47.03,2025-04-22
E1692,FND439,Fund_325,11.27,59.02,2025-04-22
E1692,FND459,Fund_265,137.76,61.34,2025-04-22
E1693,FND335,Fund_333,119.79,6.62,2025-04-22
E1693,FND286,Fund_428,49.14,13.43,2025-04-22
E1693,FND381,Fund_289,68.4,69.66,2025-04-22
E1693,FND69,Fund_166,60.51,24.78,2025-04-22
E1694,FND62,Fund_348,194.48,30.64,2025-04-22
E1694,FND214,Fund_69,49.6,40.04,2025-04-22
E1694,FND173,Fund_499,90.72,30.5,2025-04-22
E1695,FND89,Fund_412,177.62,9.01,2025-04-22
E1695,FND341,Fund_493,143.35,15.38,2025-04-22
E1695,FND176,Fund_382,74.1,42.03,2025-04-22
E1695,FND259,Fund_141,81.4,24.75,2025-04-22
E1696,FND281,Fund_393,148.77,39.35,2025-04-22
E1696,FND54,Fund_269,182.41,64.22,2025-04-22
E1696,FND76,Fund_410,41.72,94.45,2025-04-22
E1697,FND32,Fund_289,146.81,48.69,2025-04-22
E1697,FND338,Fund_476,27.94,9.41,2025-04-22
E1697,FND245,Fund_149,186.3,52.04,2025-04-22
E1698,FND293,Fund_338,162.52,28.79,2025-04-22
E1698,FND394,Fund_317,143.74,27.42,2025-04-22
E1699,FND368,Fund_59,54.32,59.18,2025-04-22
E1699,FND368,Fund_63,59.39,58.6,2025-04-22
E1699,FND409,Fund_94,157.54,95.88,2025-04-22
E1700,FND448,Fund_485,195.72,56.63,2025-04-22
E1700,FND353,Fund_270,49.54,8.74,2025-04-22
E1700,FND210,Fund_466,158.38,36.98,2025-04-22
E1700,FND390,Fund_281,185.3,73.71,2025-04-22
E1701,FND106,Fund_178,80.33,69.19,2025-04-22
E1701,FND60,Fund_124,64.74,25.76,2025-04-22
E1701,FND200,Fund_442,147.21,19.47,2025-04-22
E1702,FND373,Fund_317,132.91,84.08,2025-04-22
E1702,FND247,Fund_189,51.85,93.83,2025-04-22
E1703,FND335,Fund_432,102.98,69.0,2025-04-22
E1703,FND318,Fund_356,15.25,25.25,2025-04-22
E1704,FND142,Fund_62,86.86,41.59,2025-04-22
E1704,FND405,Fund_302,133.64,51.02,2025-04-22
E1705,FND19,Fund_499,129.31,32.43,2025-04-22
E1705,FND251,Fund_122,85.51,56.96,2025-04-22
E1705,FND389,Fund_135,89.7,90.44,2025-04-22
E1706,FND305,Fund_223,124.65,15.32,2025-04-22
E1706,FND10,Fund_458,51.45,38.09,2025-04-22
E1707,FND57,Fund_311,109.0,84.37,2025-04-22
E1707,FND399,Fund_433,150.96,99.43,2025-04-22
E1707,FND197,Fund_57,62.48,60.1,2025-04-22
E1707,FND227,Fund_320,179.74,42.35,2025-04-22
E1708,FND260,Fund_496,151.68,32.3,2025-04-22
E1708,FND217,Fund_240,114.6,31.46,2025-04-22
E1708,FND344,Fund_203,73.29,67.03,2025-04-22
E1708,FND88,Fund_160,59.36,73.25,2025-04-22
E1709,FND281,Fund_305,47.55,33.58,2025-04-22
E1709,FND485,Fund_111,152.06,60.24,2025-04-22
E1710,FND263,Fund_281,19.1,12.23,2025-04-22
E1710,FND24,Fund_223,187.78,77.55,2025-04-22
E1710,FND331,Fund_123,34.78,24.88,2025-04-22
E1711,FND24,Fund_94,184.63,61.29,2025-04-22
E1711,FND238,Fund_342,116.52,37.73,2025-04-22
E1711,FND54,Fund_36,54.22,53.43,2025-04-22
E1712,FND321,Fund_237,144.55,98.54,2025-04-22
E1712,FND214,Fund_424,156.38,91.85,2025-04-22
E1713,FND415,Fund_330,34.89,41.32,2025-04-22
E1713,FND393,Fund_274,62.1,57.09,2025-04-22
E1713,FND17,Fund_318,76.76,69.7,2025-04-22
E1714,FND147,Fund_322,52.95,3.92,2025-04-22
E1714,FND367,Fund_471,87.34,86.84,2025-04-22
E1714,FND289,Fund_169,193.05,61.68,2025-04-22
E1714,FND230,Fund_264,123.0,65.23,2025-04-22
E1715,FND460,Fund_14,164.35,51.64,2025-04-22
E1715,FND413,Fund_264,92.65,64.66,2025-04-22
E1716,FND241,Fund_78,160.49,49.45,2025-04-22
E1716,FND189,Fund_49,180.42,96.27,2025-04-22
E1716,FND491,Fund_148,77.89,8.6,2025-04-22
E1717,FND397,Fund_131,172.84,52.33,2025-04-22
E1717,FND488,Fund_244,131.74,18.98,2025-04-22
E1717,FND441,Fund_277,103.87,54.83,2025-04-22
E1717,FND363,Fund_264,17.32,26.29,2025-04-22
E1718,FND376,Fund_307,64.95,55.8,2025-04-22
E1718,FND85,Fund_169,133.66,44.2,2025-04-22
E1719,FND417,Fund_315,190.1,31.89,2025-04-22
E1719,FND43,Fund_353,165.56,49.92,2025-04-22
E1719,FND208,Fund_310,165.74,75.06,2025-04-22
E1720,FND217,Fund_398,44.36,19.09,2025-04-22
E1720,FND65,Fund_45,126.13,41.14,2025-04-22
E1721,FND225,Fund_428,73.9,96.84,2025-04-22
E1721,FND10,Fund_313,131.01,36.91,2025-04-22
E1721,FND308,Fund_470,96.57,48.06,2025-04-22
E1722,FND183,Fund_267,120.35,76.47,2025-04-22
E1722,FND66,Fund_306,101.38,45.97,2025-04-22
E1722,FND12,Fund_403,114.65,71.34,2025-04-22
E1723,FND392,Fund_241,181.01,48.58,2025-04-22
E1723,FND25,Fund_316,90.05,59.72,2025-04-22
E1724,FND89,Fund_203,167.91,46.83,2025-04-22
E1724,FND165,Fund_228,73.23,46.99,2025-04-22
E1724,FND77,Fund_240,148.64,43.54,2025-04-22
E1724,FND316,Fund_68,193.39,85.19,2025-04-22
E1725,FND441,Fund_496,20.88,93.43,2025-04-22
E1725,FND86,Fund_5,76.94,75.57,2025-04-22
E1725,FND78,Fund_418,186.73,8.99,2025-04-22
E1725,FND151,Fund_245,74.23,80.03,2025-04-22
E1726,FND362,Fund_497,88.87,87.37,2025-04-22
E1726,FND136,Fund_470,23.03,67.12,2025-04-22
E1727,FND83,Fund_59,49.85,10.45,2025-04-22
E1727,FND455,Fund_459,35.57,92.07,2025-04-22
E1727,FND49,Fund_297,77.46,79.5,2025-04-22
E1728,FND237,Fund_325,47.73,23.21,2025-04-22
E1728,FND487,Fund_471,21.19,96.0,2025-04-22
E1728,FND330,Fund_417,189.11,76.27,2025-04-22
E1728,FND119,Fund_417,167.35,6.51,2025-04-22
E1729,FND256,Fund_26,130.26,45.98,2025-04-22
E1729,FND109,Fund_101,155.83,89.15,2025-04-22
E1730,FND453,Fund_165,133.47,75.06,2025-04-22
E1730,FND352,Fund_333,171.64,53.22,2025-04-22
E1731,FND78,Fund_496,38.59,37.16,2025-04-22
E1731,FND118,Fund_191,197.55,44.4,2025-04-22
E1732,FND167,Fund_114,11.25,7.92,2025-04-22
E1732,FND188,Fund_141,156.99,60.26,2025-04-22
E1732,FND445,Fund_133,125.5,90.12,2025-04-22
E1732,FND438,Fund_251,129.52,10.66,2025-04-22
E1733,FND452,Fund_474,78.16,78.32,2025-04-22
E1733,FND70,Fund_295,30.59,84.2,2025-04-22
E1733,FND349,Fund_178,138.76,44.47,2025-04-22
E1734,FND367,Fund_455,187.11,15.89,2025-04-22
E1734,FND95,Fund_86,23.32,32.79,2025-04-22
E1734,FND371,Fund_220,91.32,58.37,2025-04-22
E1734,FND397,Fund_2,93.79,44.81,2025-04-22
E1735,FND231,Fund_266,56.63,90.05,2025-04-22
E1735,FND124,Fund_51,122.16,81.71,2025-04-22
E1736,FND74,Fund_74,52.18,35.99,2025-04-22
E1736,FND115,Fund_301,42.55,70.28,2025-04-22
E1736,FND150,Fund_205,112.05,98.81,2025-04-22
E1736,FND267,Fund_162,112.09,39.74,2025-04-22
E1737,FND462,Fund_13,104.99,80.9,2025-04-22
E1737,FND443,Fund_238,32.11,26.8,2025-04-22
E1738,FND78,Fund_293,144.46,36.18,2025-04-22
E1738,FND221,Fund_429,17.34,8.1,2025-04-22
E1738,FND84,Fund_347,130.05,79.7,2025-04-22
E1739,FND189,Fund_365,187.49,59.68,2025-04-22
E1739,FND207,Fund_23,186.39,95.26,2025-04-22
E1740,FND277,Fund_213,85.95,78.6,2025-04-22
E1740,FND313,Fund_349,30.57,40.6,2025-04-22
E1741,FND470,Fund_377,54.8,13.03,2025-04-22
E1741,FND479,Fund_397,78.35,88.83,2025-04-22
E1741,FND445,Fund_355,159.5,85.5,2025-04-22
E1742,FND473,Fund_188,167.52,28.08,2025-04-22
E1742,FND433,Fund_460,103.87,81.68,2025-04-22
E1742,FND188,Fund_47,33.24,19.58,2025-04-22
E1742,FND364,Fund_372,23.1,26.54,2025-04-22
E1743,FND21,Fund_357,128.74,6.5,2025-04-22
E1743,FND442,Fund_302,171.45,27.69,2025-04-22
E1744,FND40,Fund_433,76.35,83.21,2025-04-22
E1744,FND260,Fund_274,128.9,98.12,2025-04-22
E1744,FND278,Fund_219,64.58,57.34,2025-04-22
E1744,FND154,Fund_2,125.31,14.14,2025-04-22
E1745,FND377,Fund_191,137.27,5.44,2025-04-22
E1745,FND463,Fund_30,141.04,1.28,2025-04-22
E1746,FND485,Fund_191,168.16,94.48,2025-04-22
E1746,FND186,Fund_90,189.49,14.08,2025-04-22
E1746,FND235,Fund_325,10.4,83.74,2025-04-22
E1746,FND342,Fund_453,172.43,42.61,2025-04-22
E1747,FND65,Fund_249,135.65,23.55,2025-04-22
E1747,FND384,Fund_5,132.05,96.33,2025-04-22
E1747,FND95,Fund_287,51.74,62.72,2025-04-22
E1747,FND11,Fund_86,146.48,57.86,2025-04-22
E1748,FND110,Fund_180,10.01,62.79,2025-04-22
E1748,FND242,Fund_254,136.66,44.95,2025-04-22
E1749,FND229,Fund_167,59.91,53.31,2025-04-22
E1749,FND224,Fund_455,77.04,77.06,2025-04-22
E1750,FND392,Fund_174,174.34,55.6,2025-04-22
E1750,FND411,Fund_477,138.75,85.69,2025-04-22
E1750,FND92,Fund_241,172.44,44.76,2025-04-22
E1751,FND294,Fund_467,157.59,28.25,2025-04-22
E1751,FND129,Fund_85,112.95,21.94,2025-04-22
E1751,FND486,Fund_130,71.15,30.04,2025-04-22
E1751,FND286,Fund_102,46.2,32.24,2025-04-22
E1752,FND256,Fund_262,93.23,26.34,2025-04-22
E1752,FND97,Fund_458,51.69,87.63,2025-04-22
E1752,FND348,Fund_428,199.78,46.7,2025-04-22
E1752,FND206,Fund_33,25.08,75.05,2025-04-22
E1753,FND314,Fund_2,46.01,27.83,2025-04-22
E1753,FND415,Fund_478,113.26,75.36,2025-04-22
E1753,FND389,Fund_134,189.83,93.56,2025-04-22
E1754,FND412,Fund_334,91.88,24.36,2025-04-22
E1754,FND118,Fund_160,179.87,59.08,2025-04-22
E1754,FND470,Fund_30,113.57,7.76,2025-04-22
E1755,FND395,Fund_467,193.76,6.93,2025-04-22
E1755,FND187,Fund_287,139.17,63.15,2025-04-22
E1755,FND205,Fund_311,196.36,78.88,2025-04-22
E1755,FND199,Fund_284,134.97,36.42,2025-04-22
E1756,FND140,Fund_135,96.46,41.76,2025-04-22
E1756,FND453,Fund_440,24.22,70.34,2025-04-22
E1756,FND351,Fund_208,173.52,15.92,2025-04-22
E1757,FND14,Fund_405,180.76,7.07,2025-04-22
E1757,FND450,Fund_152,190.7,62.44,2025-04-22
E1757,FND31,Fund_10,105.09,19.21,2025-04-22
E1757,FND93,Fund_478,106.92,12.31,2025-04-22
E1758,FND9,Fund_486,48.32,10.77,2025-04-22
E1758,FND390,Fund_19,89.79,4.29,2025-04-22
E1758,FND477,Fund_287,164.76,65.55,2025-04-22
E1758,FND421,Fund_146,167.09,56.72,2025-04-22
E1759,FND218,Fund_379,198.19,31.25,2025-04-22
E1759,FND478,Fund_150,169.28,4.65,2025-04-22
E1760,FND397,Fund_349,151.41,30.96,2025-04-22
E1760,FND30,Fund_32,159.28,42.48,2025-04-22
E1760,FND283,Fund_264,72.39,22.98,2025-04-22
E1760,FND187,Fund_291,32.94,14.72,2025-04-22
E1761,FND336,Fund_48,31.46,45.44,2025-04-22
E1761,FND412,Fund_1,148.79,54.69,2025-04-22
E1762,FND168,Fund_474,142.18,28.05,2025-04-22
E1762,FND306,Fund_299,113.89,80.1,2025-04-22
E1762,FND479,Fund_142,89.17,76.09,2025-04-22
E1763,FND161,Fund_99,176.1,94.51,2025-04-22
E1763,FND76,Fund_37,69.3,24.81,2025-04-22
E1764,FND202,Fund_143,73.71,9.23,2025-04-22
E1764,FND486,Fund_451,74.29,52.58,2025-04-22
E1764,FND61,Fund_11,36.59,63.66,2025-04-22
E1764,FND50,Fund_142,31.83,83.21,2025-04-22
E1765,FND212,Fund_117,103.02,11.15,2025-04-22
E1765,FND279,Fund_332,180.43,8.44,2025-04-22
E1766,FND168,Fund_17,61.03,79.75,2025-04-22
E1766,FND262,Fund_201,126.01,8.18,2025-04-22
E1766,FND360,Fund_429,193.79,30.48,2025-04-22
E1766,FND145,Fund_320,88.87,8.46,2025-04-22
E1767,FND202,Fund_238,158.45,86.98,2025-04-22
E1767,FND21,Fund_392,171.98,97.89,2025-04-22
E1768,FND45,Fund_8,99.79,42.43,2025-04-22
E1768,FND351,Fund_170,64.84,9.54,2025-04-22
E1768,FND8,Fund_39,140.68,11.12,2025-04-22
E1768,FND78,Fund_279,115.36,55.11,2025-04-22
E1769,FND206,Fund_447,57.95,77.83,2025-04-22
E1769,FND468,Fund_97,64.9,62.15,2025-04-22
E1769,FND393,Fund_347,137.66,99.13,2025-04-22
E1769,FND135,Fund_257,154.52,79.68,2025-04-22
E1770,FND287,Fund_249,168.9,29.08,2025-04-22
E1770,FND292,Fund_153,53.28,18.48,2025-04-22
E1770,FND83,Fund_131,27.93,33.17,2025-04-22
E1771,FND454,Fund_375,167.46,81.72,2025-04-22
E1771,FND72,Fund_61,121.09,21.14,2025-04-22
E1772,FND227,Fund_284,20.2,57.82,2025-04-22
E1772,FND238,Fund_425,97.2,1.72,2025-04-22
E1773,FND242,Fund_294,131.13,76.53,2025-04-22
E1773,FND345,Fund_77,164.06,2.43,2025-04-22
E1774,FND17,Fund_13,15.09,27.35,2025-04-22
E1774,FND368,Fund_190,168.07,81.11,2025-04-22
E1774,FND441,Fund_496,166.08,20.31,2025-04-22
E1774,FND375,Fund_280,149.71,24.09,2025-04-22
E1775,FND255,Fund_286,171.0,86.18,2025-04-22
E1775,FND21,Fund_237,15.96,60.34,2025-04-22
E1776,FND486,Fund_334,32.4,15.67,2025-04-22
E1776,FND438,Fund_187,21.66,31.58,2025-04-22
E1776,FND340,Fund_317,183.39,27.98,2025-04-22
E1776,FND300,Fund_454,13.1,45.01,2025-04-22
E1777,FND52,Fund_213,95.71,12.11,2025-04-22
E1777,FND486,Fund_11,41.04,77.66,2025-04-22
E1778,FND457,Fund_427,54.69,14.83,2025-04-22
E1778,FND215,Fund_56,34.31,28.73,2025-04-22
E1778,FND122,Fund_451,43.33,26.13,2025-04-22
E1778,FND299,Fund_213,90.4,14.34,2025-04-22
E1779,FND241,Fund_283,103.81,52.03,2025-04-22
E1779,FND437,Fund_378,172.76,76.86,2025-04-22
E1780,FND301,Fund_135,115.59,93.28,2025-04-22
E1780,FND176,Fund_18,82.37,62.32,2025-04-22
E1780,FND438,Fund_27,139.97,95.82,2025-04-22
E1781,FND422,Fund_111,136.63,36.41,2025-04-22
E1781,FND404,Fund_476,158.61,71.65,2025-04-22
E1782,FND120,Fund_487,125.89,43.57,2025-04-22
E1782,FND373,Fund_22,118.25,53.06,2025-04-22
E1783,FND141,Fund_371,17.97,7.1,2025-04-22
E1783,FND350,Fund_466,112.7,23.03,2025-04-22
E1783,FND186,Fund_45,123.83,98.98,2025-04-22
E1783,FND20,Fund_24,99.11,49.36,2025-04-22
E1784,FND239,Fund_336,177.88,42.7,2025-04-22
E1784,FND438,Fund_51,79.26,75.23,2025-04-22
E1784,FND190,Fund_370,149.04,38.84,2025-04-22
E1785,FND304,Fund_355,133.9,91.33,2025-04-22
E1785,FND397,Fund_65,194.42,88.46,2025-04-22
E1785,FND320,Fund_257,158.76,16.46,2025-04-22
E1785,FND477,Fund_219,155.75,18.52,2025-04-22
E1786,FND60,Fund_258,80.44,65.12,2025-04-22
E1786,FND480,Fund_10,85.42,6.36,2025-04-22
E1786,FND432,Fund_19,91.64,55.25,2025-04-22
E1786,FND325,Fund_183,28.58,26.76,2025-04-22
E1787,FND115,Fund_471,197.92,35.38,2025-04-22
E1787,FND127,Fund_109,64.8,57.4,2025-04-22
E1787,FND284,Fund_352,36.76,93.28,2025-04-22
E1787,FND447,Fund_326,30.62,87.34,2025-04-22
E1788,FND479,Fund_320,197.93,63.13,2025-04-22
E1788,FND471,Fund_291,144.8,34.17,2025-04-22
E1788,FND312,Fund_132,18.02,69.96,2025-04-22
E1789,FND343,Fund_24,183.49,9.12,2025-04-22
E1789,FND284,Fund_41,118.37,36.13,2025-04-22
E1789,FND468,Fund_160,66.72,13.2,2025-04-22
E1789,FND3,Fund_17,134.78,48.11,2025-04-22
E1790,FND398,Fund_202,169.86,40.48,2025-04-22
E1790,FND84,Fund_420,75.43,22.4,2025-04-22
E1790,FND121,Fund_87,137.35,64.55,2025-04-22
E1791,FND453,Fund_58,145.64,23.15,2025-04-22
E1791,FND359,Fund_150,90.21,8.01,2025-04-22
E1791,FND310,Fund_489,106.29,71.5,2025-04-22
E1791,FND34,Fund_5,192.79,21.49,2025-04-22
E1792,FND193,Fund_471,174.76,71.06,2025-04-22
E1792,FND138,Fund_500,183.08,51.81,2025-04-22
E1793,FND216,Fund_1,180.72,54.98,2025-04-22
E1793,FND115,Fund_485,92.83,53.66,2025-04-22
E1793,FND326,Fund_158,137.51,70.93,2025-04-22
E1794,FND137,Fund_198,101.74,80.61,2025-04-22
E1794,FND221,Fund_244,197.2,18.69,2025-04-22
E1794,FND296,Fund_466,123.83,12.52,2025-04-22
E1795,FND394,Fund_400,26.71,75.66,2025-04-22
E1795,FND167,Fund_26,56.82,83.69,2025-04-22
E1795,FND134,Fund_146,16.48,12.33,2025-04-22
E1795,FND6,Fund_195,64.84,69.47,2025-04-22
E1796,FND259,Fund_426,48.14,84.56,2025-04-22
E1796,FND299,Fund_43,49.92,22.27,2025-04-22
E1796,FND372,Fund_13,174.38,98.05,2025-04-22
E1796,FND111,Fund_237,45.07,56.33,2025-04-22
E1797,FND422,Fund_278,46.17,12.63,2025-04-22
E1797,FND150,Fund_129,25.66,78.87,2025-04-22
E1798,FND365,Fund_141,92.62,96.78,2025-04-22
E1798,FND60,Fund_203,83.18,65.55,2025-04-22
E1798,FND357,Fund_73,65.56,80.02,2025-04-22
E1799,FND71,Fund_383,71.25,65.97,2025-04-22
E1799,FND330,Fund_449,167.03,47.89,2025-04-22
E1799,FND98,Fund_129,32.54,20.19,2025-04-22
E1799,FND124,Fund_82,178.04,85.07,2025-04-22
E1800,FND393,Fund_216,101.9,56.68,2025-04-22
E1800,FND275,Fund_291,119.85,42.01,2025-04-22
E1800,FND409,Fund_318,166.71,32.82,2025-04-22
E1801,FND202,Fund_397,59.93,76.72,2025-04-22
E1801,FND29,Fund_276,112.58,14.09,2025-04-22
E1801,FND498,Fund_378,126.79,13.8,2025-04-22
E1801,FND96,Fund_69,62.29,25.35,2025-04-22
E1802,FND240,Fund_442,142.98,29.23,2025-04-22
E1802,FND204,Fund_27,36.92,19.51,2025-04-22
E1803,FND280,Fund_467,145.4,65.08,2025-04-22
E1803,FND389,Fund_79,117.42,6.12,2025-04-22
E1804,FND55,Fund_213,67.05,3.38,2025-04-22
E1804,FND28,Fund_456,138.43,72.03,2025-04-22
E1804,FND494,Fund_45,87.87,2.71,2025-04-22
E1805,FND50,Fund_377,183.55,75.75,2025-04-22
E1805,FND372,Fund_60,153.06,58.17,2025-04-22
E1805,FND361,Fund_235,110.9,86.4,2025-04-22
E1806,FND235,Fund_80,192.22,96.81,2025-04-22
E1806,FND154,Fund_377,85.85,75.43,2025-04-22
E1806,FND414,Fund_98,178.82,56.78,2025-04-22
E1807,FND423,Fund_383,102.33,32.89,2025-04-22
E1807,FND60,Fund_220,173.66,56.67,2025-04-22
E1807,FND145,Fund_252,198.19,82.06,2025-04-22
E1807,FND100,Fund_93,147.05,94.04,2025-04-22
E1808,FND50,Fund_49,34.88,30.7,2025-04-22
E1808,FND249,Fund_18,96.37,52.98,2025-04-22
E1808,FND277,Fund_253,117.5,13.01,2025-04-22
E1809,FND419,Fund_465,141.28,84.56,2025-04-22
E1809,FND23,Fund_477,128.45,27.25,2025-04-22
E1810,FND473,Fund_285,198.82,14.96,2025-04-22
E1810,FND224,Fund_485,188.86,12.14,2025-04-22
E1810,FND7,Fund_258,171.49,26.66,2025-04-22
E1811,FND441,Fund_107,184.02,60.19,2025-04-22
E1811,FND221,Fund_151,162.14,66.79,2025-04-22
E1812,FND42,Fund_111,69.97,48.9,2025-04-22
E1812,FND162,Fund_485,145.34,22.79,2025-04-22
E1812,FND25,Fund_423,49.88,13.96,2025-04-22
E1812,FND182,Fund_211,97.85,4.52,2025-04-22
E1813,FND183,Fund_29,118.41,37.7,2025-04-22
E1813,FND84,Fund_237,43.41,84.05,2025-04-22
E1813,FND114,Fund_433,72.97,74.25,2025-04-22
E1814,FND316,Fund_85,72.76,58.0,2025-04-22
E1814,FND88,Fund_224,82.39,41.93,2025-04-22
E1814,FND82,Fund_220,169.09,83.34,2025-04-22
E1815,FND452,Fund_472,175.91,55.62,2025-04-22
E1815,FND404,Fund_348,125.46,47.27,2025-04-22
E1815,FND224,Fund_131,38.0,30.63,2025-04-22
E1815,FND9,Fund_31,20.59,72.12,2025-04-22
E1816,FND411,Fund_280,12.44,71.92,2025-04-22
E1816,FND82,Fund_327,29.36,8.0,2025-04-22
E1817,FND211,Fund_39,115.84,16.87,2025-04-22
E1817,FND493,Fund_33,77.67,11.73,2025-04-22
E1817,FND73,Fund_214,115.82,31.86,2025-04-22
E1817,FND479,Fund_245,149.9,13.56,2025-04-22
E1818,FND440,Fund_338,37.0,60.29,2025-04-22
E1818,FND435,Fund_373,197.08,48.75,2025-04-22
E1818,FND405,Fund_6,177.87,55.82,2025-04-22
E1819,FND435,Fund_491,93.25,77.13,2025-04-22
E1819,FND223,Fund_439,30.21,97.95,2025-04-22
E1820,FND459,Fund_232,22.02,71.05,2025-04-22
E1820,FND207,Fund_45,104.54,94.59,2025-04-22
E1821,FND111,Fund_406,92.85,76.17,2025-04-22
E1821,FND135,Fund_433,140.47,5.09,2025-04-22
E1822,FND484,Fund_463,34.04,59.21,2025-04-22
E1822,FND177,Fund_449,189.89,59.51,2025-04-22
E1822,FND255,Fund_65,36.01,56.37,2025-04-22
E1822,FND339,Fund_306,119.57,86.45,2025-04-22
E1823,FND230,Fund_403,194.18,49.73,2025-04-22
E1823,FND18,Fund_282,90.49,51.31,2025-04-22
E1823,FND408,Fund_297,79.33,79.27,2025-04-22
E1823,FND304,Fund_324,172.32,5.48,2025-04-22
E1824,FND372,Fund_438,138.95,23.22,2025-04-22
E1824,FND11,Fund_428,16.82,35.78,2025-04-22
E1824,FND44,Fund_383,41.2,13.4,2025-04-22
E1824,FND492,Fund_56,153.62,20.99,2025-04-22
E1825,FND439,Fund_94,80.68,94.24,2025-04-22
E1825,FND49,Fund_162,135.19,82.75,2025-04-22
E1825,FND56,Fund_26,75.63,6.09,2025-04-22
E1825,FND353,Fund_304,11.34,53.62,2025-04-22
E1826,FND66,Fund_317,185.73,21.78,2025-04-22
E1826,FND96,Fund_58,179.78,63.47,2025-04-22
E1826,FND199,Fund_391,152.88,48.5,2025-04-22
E1826,FND147,Fund_183,68.45,75.93,2025-04-22
E1827,FND473,Fund_246,180.78,33.56,2025-04-22
E1827,FND484,Fund_233,172.69,44.04,2025-04-22
E1827,FND452,Fund_171,54.83,62.21,2025-04-22
E1827,FND159,Fund_424,199.11,19.76,2025-04-22
E1828,FND334,Fund_126,70.78,79.4,2025-04-22
E1828,FND472,Fund_497,75.87,85.94,2025-04-22
E1828,FND64,Fund_486,14.54,29.04,2025-04-22
E1829,FND184,Fund_434,47.4,32.62,2025-04-22
E1829,FND351,Fund_60,163.45,15.45,2025-04-22
E1829,FND349,Fund_251,45.18,57.84,2025-04-22
E1829,FND431,Fund_499,179.05,47.83,2025-04-22
E1830,FND386,Fund_67,61.84,91.48,2025-04-22
E1830,FND319,Fund_376,150.59,77.14,2025-04-22
E1830,FND231,Fund_27,77.82,22.62,2025-04-22
E1830,FND368,Fund_164,191.54,14.9,2025-04-22
E1831,FND13,Fund_87,55.28,9.84,2025-04-22
E1831,FND38,Fund_463,72.88,34.33,2025-04-22
E1831,FND211,Fund_226,41.01,50.62,2025-04-22
E1831,FND291,Fund_279,63.01,73.89,2025-04-22
E1832,FND467,Fund_57,82.74,39.7,2025-04-22
E1832,FND220,Fund_273,139.04,61.03,2025-04-22
E1832,FND212,Fund_320,15.55,93.81,2025-04-22
E1833,FND242,Fund_49,49.98,3.24,2025-04-22
E1833,FND243,Fund_321,190.8,9.35,2025-04-22
E1833,FND169,Fund_143,172.85,39.74,2025-04-22
E1833,FND356,Fund_199,132.22,13.62,2025-04-22
E1834,FND463,Fund_65,189.62,52.76,2025-04-22
E1834,FND347,Fund_150,141.97,16.47,2025-04-22
E1835,FND367,Fund_206,137.51,66.93,2025-04-22
E1835,FND207,Fund_372,44.36,7.91,2025-04-22
E1836,FND75,Fund_80,100.68,12.93,2025-04-22
E1836,FND76,Fund_419,196.43,47.92,2025-04-22
E1837,FND253,Fund_325,106.77,24.28,2025-04-22
E1837,FND357,Fund_252,74.77,28.3,2025-04-22
E1838,FND499,Fund_478,41.93,64.02,2025-04-22
E1838,FND138,Fund_134,116.91,42.36,2025-04-22
E1839,FND212,Fund_21,68.08,78.18,2025-04-22
E1839,FND407,Fund_292,150.76,63.22,2025-04-22
E1839,FND485,Fund_302,78.21,97.28,2025-04-22
E1840,FND428,Fund_349,134.33,60.34,2025-04-22
E1840,FND330,Fund_474,23.76,13.04,2025-04-22
E1841,FND300,Fund_312,44.33,50.72,2025-04-22
E1841,FND275,Fund_10,10.59,67.13,2025-04-22
E1841,FND4,Fund_455,142.65,13.67,2025-04-22
E1841,FND238,Fund_159,90.31,86.85,2025-04-22
E1842,FND485,Fund_185,195.83,86.73,2025-04-22
E1842,FND161,Fund_496,44.74,99.77,2025-04-22
E1843,FND221,Fund_305,170.41,77.87,2025-04-22
E1843,FND325,Fund_141,60.23,90.88,2025-04-22
E1844,FND374,Fund_69,32.35,1.78,2025-04-22
E1844,FND109,Fund_84,60.85,13.39,2025-04-22
E1845,FND98,Fund_296,109.2,48.55,2025-04-22
E1845,FND435,Fund_335,177.26,4.78,2025-04-22
E1845,FND285,Fund_181,68.62,79.09,2025-04-22
E1846,FND26,Fund_5,190.66,87.57,2025-04-22
E1846,FND80,Fund_287,33.02,65.4,2025-04-22
E1846,FND157,Fund_494,126.64,91.95,2025-04-22
E1847,FND428,Fund_287,31.2,56.43,2025-04-22
E1847,FND452,Fund_344,85.08,86.9,2025-04-22
E1848,FND229,Fund_63,97.92,97.36,2025-04-22
E1848,FND150,Fund_332,98.49,8.97,2025-04-22
E1849,FND27,Fund_107,81.48,57.13,2025-04-22
E1849,FND227,Fund_484,151.3,55.16,2025-04-22
E1850,FND370,Fund_495,129.86,87.89,2025-04-22
E1850,FND399,Fund_418,65.15,12.92,2025-04-22
E1851,FND27,Fund_227,50.46,92.24,2025-04-22
E1851,FND360,Fund_192,61.44,97.16,2025-04-22
E1852,FND77,Fund_480,169.87,25.97,2025-04-22
E1852,FND417,Fund_320,75.02,81.7,2025-04-22
E1852,FND36,Fund_66,135.86,41.25,2025-04-22
E1852,FND430,Fund_53,182.88,74.31,2025-04-22
